HYBAS_ID,X,Y,beetle
7120802110,-107.1410813,25.43480663,0
7120802320,-106.5989524,25.34066945,0
7120802480,-102.4146397,25.41332505,0
7120802540,-107.1232957,25.34671071,0
7120802550,-105.7488219,25.40765233,0
7120802560,-103.1900455,25.25327277,0
7120802590,-103.244541,25.25521917,0
7120802610,-106.8765737,25.4241008,0
7120802650,-106.7738001,25.34467947,0
7120802660,-101.3667979,25.26405553,0
7120802670,-101.4456138,25.20419204,0
7120802800,-107.2125132,25.21811155,0
7120802900,-100.0035795,25.16024842,0
7120802920,-106.9759556,25.36429446,0
7120802950,-102.328393,25.35607367,0
7120803070,-102.2432273,25.27388063,0
7120803450,-100.2788132,25.26327985,0
7120803480,-100.3057747,25.18599507,0
7120803550,-101.9388145,25.2173873,0
7120803640,-101.8817122,25.12077412,0
7120803880,-100.8972125,25.14346819,0
7120803900,-100.9141319,25.06748015,0
7120804080,-106.9312632,25.14019925,0
7120804100,-107.0221114,25.12134697,0
7120804140,-100.1539302,25.13916657,0
7120804170,-100.2104266,25.06616783,0
7120804200,-106.699234,25.11430007,0
7120804210,-101.7117429,25.11981755,0
7120804230,-106.6650245,25.03700873,0
7120804520,-100.6548711,25.13224149,0
7120804530,-100.11916,25.02945424,0
7120804540,-100.090637,24.93348731,0
7120804580,-107.19227,25.09107969,0
7120804590,-107.1126113,25.10136618,0
7120804600,-100.7890401,25.05316319,0
7120804610,-100.7010255,25.06291191,0
7120804650,-106.8102418,25.04513863,0
7120804760,-100.5213418,25.07634875,0
7120804820,-100.5011713,24.97232193,0
7120804940,-105.0954518,25.0027739,0
7120804970,-105.116204,24.91440691,0
7120805100,-106.4489386,25.03200362,0
7120805110,-106.3533013,25.00973157,0
7120805210,-100.41144,24.98381816,0
7120805250,-104.9873795,24.84248374,0
7120805270,-100.4591367,24.88740154,0
7120805410,-100.8012199,24.9362116,0
7120805610,-106.2863144,24.91725467,0
7120805640,-101.5074766,24.83122371,0
7120805660,-106.2046247,24.8123329,0
7120805680,-101.5216851,24.74697867,0
7120805820,-100.7630724,24.86773105,0
7120806010,-101.1458001,24.82853605,0
7120806040,-101.1235965,24.75115306,0
7120806060,-106.5498011,24.87748797,0
7120806070,-106.4223835,24.87562535,0
7120806080,-104.967453,24.74670314,0
7120806120,-100.9670739,24.86419017,0
7120806130,-100.1529064,24.82642341,0
7120806150,-100.0650199,24.77806589,0
7120806250,-100.1001179,24.7116195,0
7120806260,-100.0342503,24.6700174,0
7120806290,-100.9064814,24.83302242,0
7120806340,-101.062549,24.69362726,0
7120806350,-100.6790148,24.77804405,0
7120806360,-100.5779343,24.72612846,0
7120806480,-101.3616371,24.71399701,0
7120806490,-101.0195629,24.66590788,0
7120806510,-100.8440611,24.75885403,0
7120806530,-101.3439803,24.66943489,0
7120806560,-100.806783,24.70952217,0
7120806900,-101.6955848,24.72937499,0
7120806920,-101.7801238,24.5848198,0
7120806930,-101.7253227,24.65369039,0
7120806980,-106.4024063,24.56045879,0
7120807050,-98.56123697,24.64353666,0
7120807150,-99.92065443,24.58384751,0
7120807300,-100.2110522,24.65947953,0
7120807310,-100.1435228,24.58887846,0
7120807330,-106.1706861,24.66373375,0
7120807380,-106.1269307,24.5833879,0
7120807550,-105.8970235,24.54014249,0
7120807560,-101.5951233,24.56234449,0
7120807590,-105.9171796,24.43002442,0
7120807640,-106.0320281,24.54872505,0
7120807660,-106.1288789,24.48074135,0
7120807680,-98.61378503,24.54755404,0
7120807970,-100.7037596,24.59966695,0
7120808000,-100.8338932,24.47894244,0
7120808100,-101.5683886,24.45970565,0
7120808170,-99.19739039,24.53158088,0
7120808220,-99.1504097,24.5033716,0
7120808320,-100.610712,24.50828573,0
7120808390,-104.0309733,24.25624634,0
7120808420,-103.8223835,24.25190774,0
7120808440,-101.2837098,24.40025437,0
7120808450,-100.9334721,24.42313272,0
7120808460,-101.419706,24.44456486,0
7120808670,-101.2562366,24.31324837,0
7120808710,-105.8064944,24.37346284,0
7120808770,-106.0681577,24.39048318,0
